21401,0,0,0,,,,,,,,,,,,,,
21402,1,1,2,,,,,,,,,,,,,,
21403,1,1,2,,,,,,,,,,,,,,
21404,0,0,0,,,,,,,,,,,,,,
21405,0,0,0,,,,,,,,,,,,,,
21406,0,0,0,,,,,,,,,,,,,,
21407,1,1,2,,,,,,,,,,,,,,
21408,0,0,0,,,,,,,,,,,,,,
21409,0,0,0,,,,,,,,,,,,,,
21410,1,1,2,,,,,,,,,,,,,,
21411,1,1,2,,,,,,,,,,,,,,
21412,0,0,0,,,,,,,,,,,,,,
21413,0,0,0,,,,,,,,,,,,,,
21414,0,0,0,,,,,,,,,,,,,,
21415,1,1,2,,,,,,,,,,,,,,
21416,1,1,2,,,,,,,,,,,,,,
21417,0,0,0,,,,,,,,,,,,,,
21418,0,0,0,,,,,,,,,,,,,,
21419,1,1,2,,,,,,,,,,,,,,
21420,1,1,2,,,,,,,,,,,,,,
21421,0,0,0,,,,,,,,,,,,,,
21422,1,1,2,,,,,,,,,,,,,,
21423,0,0,0,,,,,,,,,,,,,,
21424,0,0,0,,,,,,,,,,,,,,
21425,0,0,0,,,,,,,,,,,,,,
21426,1,1,2,,,,,,,,,,,,,,
21427,0,0,0,,,,,,,,,,,,,,
21428,1,1,2,,,,,,,,,,,,,,
21429,0,0,0,,,,,,,,,,,,,,
21430,1,0,1,,,,,,,,,,,,,,
21431,1,1,2,,,,,,,,,,,,,,
21432,0,0,0,,,,,,,,,,,,,,
21433,1,1,2,,,,,,,,,,,,,,
21434,1,0,1,,,,,,,,,,,,,,
21435,0,0,0,,,,,,,,,,,,,,
21436,0,0,0,,,,,,,,,,,,,,
21437,1,1,2,,,,,,,,,,,,,,
21438,0,0,0,,,,,,,,,,,,,,
21439,1,1,2,,,,,,,,,,,,,,
21440,0,0,0,,,,,,,,,,,,,,
21441,1,1,2,,,,,,,,,,,,,,
21442,0,1,1,,,,,,,,,,,,,,
21443,1,1,2,,,,,,,,,,,,,,
21444,1,0,1,,,,,,,,,,,,,,
21445,1,1,2,,,,,,,,,,,,,,
21446,1,1,2,,,,,,,,,,,,,,
21447,0,0,0,,,,,,,,,,,,,,
21448,1,1,2,,,,,,,,,,,,,,
21449,0,1,1,,,,,,,,,,,,,,
21450,1,1,2,,,,,,,,,,,,,,
21451,1,1,2,,,,,,,,,,,,,,
21452,1,0,1,,,,,,,,,,,,,,
21453,1,1,2,,,,,,,,,,,,,,
21454,0,0,0,,,,,,,,,,,,,,
21455,1,0,1,,,,,,,,,,,,,,
21456,0,0,0,,,,,,,,,,,,,,
21457,1,1,2,,,,,,,,,,,,,,
21458,0,0,0,,,,,,,,,,,,,,
21459,0,0,0,,,,,,,,,,,,,,
21460,1,1,2,,,,,,,,,,,,,,
21461,1,1,2,,,,,,,,,,,,,,
21462,0,0,0,,,,,,,,,,,,,,
21463,1,1,2,,,,,,,,,,,,,,
21464,0,0,0,,,,,,,,,,,,,,
21465,0,0,0,,,,,,,,,,,,,,
21466,0,0,0,,,,,,,,,,,,,,
21467,0,0,0,,,,,,,,,,,,,,
21468,1,1,2,,,,,,,,,,,,,,
21469,0,0,0,,,,,,,,,,,,,,
21470,0,0,0,,,,,,,,,,,,,,
21471,1,1,2,,,,,,,,,,,,,,
21472,0,0,0,,,,,,,,,,,,,,
21473,0,0,0,,,,,,,,,,,,,,
21474,0,0,0,,,,,,,,,,,,,,
21475,0,0,0,,,,,,,,,,,,,,
21476,1,1,2,,,,,,,,,,,,,,
21477,1,1,2,,,,,,,,,,,,,,
21478,0,0,0,,,,,,,,,,,,,,
21479,1,1,2,,,,,,,,,,,,,,
21480,1,1,2,,,,,,,,,,,,,,
21481,0,0,0,,,,,,,,,,,,,,
21482,1,1,2,,,,,,,,,,,,,,
21483,0,0,0,,,,,,,,,,,,,,
21484,0,0,0,,,,,,,,,,,,,,
21485,1,1,2,,,,,,,,,,,,,,
21486,0,0,0,,,,,,,,,,,,,,
21487,1,1,2,,,,,,,,,,,,,,
21488,1,1,2,,,,,,,,,,,,,,
21489,0,0,0,,,,,,,,,,,,,,
21490,0,0,0,,,,,,,,,,,,,,
21491,0,0,0,,,,,,,,,,,,,,
21492,1,1,2,,,,,,,,,,,,,,
21493,1,1,2,,,,,,,,,,,,,,
21494,0,0,0,,,,,,,,,,,,,,
21495,0,0,0,,,,,,,,,,,,,,
21496,1,1,2,,,,,,,,,,,,,,
21497,0,0,0,,,,,,,,,,,,,,
21498,1,1,2,,,,,,,,,,,,,,
21499,0,0,0,,,,,,,,,,,,,,
21500,0,0,0,,,,,,,,,,,,,,
21501,0,0,0,,,,,,,,,,,,,,
21502,0,0,0,,,,,,,,,,,,,,
21503,1,1,2,,,,,,,,,,,,,,
21504,1,1,2,,,,,,,,,,,,,,
21505,1,1,2,,,,,,,,,,,,,,
21506,1,1,2,,,,,,,,,,,,,,
21507,0,0,0,,,,,,,,,,,,,,
21508,0,0,0,,,,,,,,,,,,,,
21509,0,0,0,,,,,,,,,,,,,,
21510,0,0,0,,,,,,,,,,,,,,
21511,1,1,2,,,,,,,,,,,,,,
21512,0,0,0,,,,,,,,,,,,,,
21513,1,1,2,,,,,,,,,,,,,,
21514,0,0,0,,,,,,,,,,,,,,
21515,0,0,0,,,,,,,,,,,,,,
21516,1,1,2,,,,,,,,,,,,,,
21517,1,1,2,,,,,,,,,,,,,,
21518,0,0,0,,,,,,,,,,,,,,
21519,0,0,0,,,,,,,,,,,,,,
21520,1,1,2,,,,,,,,,,,,,,
21521,0,0,0,,,,,,,,,,,,,,
21522,1,1,2,,,,,,,,,,,,,,
21523,1,1,2,,,,,,,,,,,,,,
21524,1,1,2,,,,,,,,,,,,,,
21525,0,0,0,,,,,,,,,,,,,,
21526,1,0,1,,,,,,,,,,,,,,
21527,0,0,0,,,,,,,,,,,,,,
21528,1,1,2,,,,,,,,,,,,,,
21529,0,0,0,,,,,,,,,,,,,,
21530,0,0,0,,,,,,,,,,,,,,
21531,1,0,1,,,,,,,,,,,,,,
21532,0,0,0,,,,,,,,,,,,,,
21533,0,0,0,,,,,,,,,,,,,,
21534,0,0,0,,,,,,,,,,,,,,
21535,0,0,0,,,,,,,,,,,,,,
21536,0,0,0,,,,,,,,,,,,,,
21537,1,1,2,,,,,,,,,,,,,,
21538,1,1,2,,,,,,,,,,,,,,
21539,0,0,0,,,,,,,,,,,,,,
21540,1,1,2,,,,,,,,,,,,,,
21541,1,1,2,,,,,,,,,,,,,,
21542,0,0,0,,,,,,,,,,,,,,
21543,0,0,0,,,,,,,,,,,,,,
21544,1,1,2,,,,,,,,,,,,,,
21545,0,0,0,,,,,,,,,,,,,,
21546,0,0,0,,,,,,,,,,,,,,
21547,0,0,0,,,,,,,,,,,,,,
21548,0,0,0,,,,,,,,,,,,,,
21549,0,0,0,,,,,,,,,,,,,,
21550,1,1,2,,,,,,,,,,,,,,
21551,1,1,2,,,,,,,,,,,,,,
21552,1,1,2,,,,,,,,,,,,,,
21553,1,1,2,,,,,,,,,,,,,,
21554,0,0,0,,,,,,,,,,,,,,
21555,1,1,2,,,,,,,,,,,,,,
21556,0,0,0,,,,,,,,,,,,,,
21557,0,0,0,,,,,,,,,,,,,,
21558,1,1,2,,,,,,,,,,,,,,
21559,1,1,2,,,,,,,,,,,,,,
21560,0,0,0,,,,,,,,,,,,,,
21561,0,0,0,,,,,,,,,,,,,,
21562,0,0,0,,,,,,,,,,,,,,
21563,0,0,0,,,,,,,,,,,,,,
21564,1,1,2,,,,,,,,,,,,,,
21565,1,1,2,,,,,,,,,,,,,,
21566,0,0,0,,,,,,,,,,,,,,
21567,1,1,2,,,,,,,,,,,,,,
21568,1,0,1,,,,,,,,,,,,,,
21569,0,0,0,,,,,,,,,,,,,,
21570,1,0,1,,,,,,,,,,,,,,
21571,1,1,2,,,,,,,,,,,,,,
21572,0,0,0,,,,,,,,,,,,,,
21573,1,0,1,,,,,,,,,,,,,,
21574,0,0,0,,,,,,,,,,,,,,
21575,0,0,0,,,,,,,,,,,,,,
21576,0,0,0,,,,,,,,,,,,,,
21577,1,1,2,,,,,,,,,,,,,,
21578,1,1,2,,,,,,,,,,,,,,
21579,1,1,2,,,,,,,,,,,,,,
21580,1,1,2,,,,,,,,,,,,,,
21581,1,1,2,,,,,,,,,,,,,,
21582,1,1,2,,,,,,,,,,,,,,
21583,1,1,2,,,,,,,,,,,,,,
21584,1,1,2,,,,,,,,,,,,,,
21585,1,1,2,,,,,,,,,,,,,,
21586,0,0,0,,,,,,,,,,,,,,
21587,0,0,0,,,,,,,,,,,,,,
21588,0,0,0,,,,,,,,,,,,,,
21589,0,0,0,,,,,,,,,,,,,,
21590,0,0,0,,,,,,,,,,,,,,
21591,1,0,1,,,,,,,,,,,,,,
21592,0,0,0,,,,,,,,,,,,,,
21593,1,1,2,,,,,,,,,,,,,,
21594,1,1,2,,,,,,,,,,,,,,
21595,0,0,0,,,,,,,,,,,,,,
21596,0,0,0,,,,,,,,,,,,,,
21597,1,1,2,,,,,,,,,,,,,,
21598,0,0,0,,,,,,,,,,,,,,
21599,0,1,1,,,,,,,,,,,,,,
21600,0,0,0,,,,,,,,,,,,,,
21601,0,0,0,,,,,,,,,,,,,,
21602,1,1,2,,,,,,,,,,,,,,
21603,1,1,2,,,,,,,,,,,,,,
21604,0,0,0,,,,,,,,,,,,,,
21605,0,0,0,,,,,,,,,,,,,,
21606,0,0,0,,,,,,,,,,,,,,
21607,1,1,2,,,,,,,,,,,,,,
21608,0,0,0,,,,,,,,,,,,,,
21609,1,1,2,,,,,,,,,,,,,,
21610,1,1,2,,,,,,,,,,,,,,
21611,1,1,2,,,,,,,,,,,,,,
21612,1,1,2,,,,,,,,,,,,,,
21613,0,0,0,,,,,,,,,,,,,,
21614,1,1,2,,,,,,,,,,,,,,
21615,0,0,0,,,,,,,,,,,,,,
21616,0,0,0,,,,,,,,,,,,,,
21617,0,0,0,,,,,,,,,,,,,,
21618,1,1,2,,,,,,,,,,,,,,
21619,0,0,0,,,,,,,,,,,,,,
21620,0,0,0,,,,,,,,,,,,,,
21621,1,1,2,,,,,,,,,,,,,,
21622,0,0,0,,,,,,,,,,,,,,
21623,1,1,2,,,,,,,,,,,,,,
21624,1,1,2,,,,,,,,,,,,,,
21625,0,0,0,,,,,,,,,,,,,,
21626,1,1,2,,,,,,,,,,,,,,
21627,1,1,2,,,,,,,,,,,,,,
21628,1,1,2,,,,,,,,,,,,,,
21629,1,1,2,,,,,,,,,,,,,,
21630,0,0,0,,,,,,,,,,,,,,
21631,1,1,2,,,,,,,,,,,,,,
21632,0,0,0,,,,,,,,,,,,,,
21633,1,1,2,,,,,,,,,,,,,,
21634,0,0,0,,,,,,,,,,,,,,
21635,1,1,2,,,,,,,,,,,,,,
21636,0,0,0,,,,,,,,,,,,,,
21637,1,1,2,,,,,,,,,,,,,,
21638,1,0,1,,,,,,,,,,,,,,
21639,1,1,2,,,,,,,,,,,,,,
21640,1,1,2,,,,,,,,,,,,,,
21641,1,1,2,,,,,,,,,,,,,,
21642,0,0,0,,,,,,,,,,,,,,
21643,0,0,0,,,,,,,,,,,,,,
21644,0,0,0,,,,,,,,,,,,,,
21645,1,1,2,,,,,,,,,,,,,,
21646,0,0,0,,,,,,,,,,,,,,
21647,0,0,0,,,,,,,,,,,,,,
21648,0,0,0,,,,,,,,,,,,,,
21649,1,1,2,,,,,,,,,,,,,,
21650,1,1,2,,,,,,,,,,,,,,
21651,1,1,2,,,,,,,,,,,,,,
21652,1,1,2,,,,,,,,,,,,,,
21653,0,0,0,,,,,,,,,,,,,,
21654,1,1,2,,,,,,,,,,,,,,
21655,0,0,0,,,,,,,,,,,,,,
21656,1,1,2,,,,,,,,,,,,,,
21657,1,1,2,,,,,,,,,,,,,,
21658,1,1,2,,,,,,,,,,,,,,
21659,0,0,0,,,,,,,,,,,,,,
21660,0,0,0,,,,,,,,,,,,,,
21661,1,1,2,,,,,,,,,,,,,,
21662,0,0,0,,,,,,,,,,,,,,
21663,1,1,2,,,,,,,,,,,,,,
21664,1,0,1,,,,,,,,,,,,,,
21665,1,1,2,,,,,,,,,,,,,,
21666,1,0,1,,,,,,,,,,,,,,
21667,1,1,2,,,,,,,,,,,,,,
21668,1,1,2,,,,,,,,,,,,,,
21669,0,0,0,,,,,,,,,,,,,,
21670,1,1,2,,,,,,,,,,,,,,
21671,0,0,0,,,,,,,,,,,,,,
21672,0,0,0,,,,,,,,,,,,,,
21673,1,1,2,,,,,,,,,,,,,,
21674,0,0,0,,,,,,,,,,,,,,
21675,0,0,0,,,,,,,,,,,,,,
21676,0,0,0,,,,,,,,,,,,,,
21677,1,1,2,,,,,,,,,,,,,,
21678,1,1,2,,,,,,,,,,,,,,
21679,0,0,0,,,,,,,,,,,,,,
21680,0,0,0,,,,,,,,,,,,,,
21681,1,1,2,,,,,,,,,,,,,,
21682,1,1,2,,,,,,,,,,,,,,
21683,1,1,2,,,,,,,,,,,,,,
21684,1,1,2,,,,,,,,,,,,,,
21685,1,1,2,,,,,,,,,,,,,,
21686,1,1,2,,,,,,,,,,,,,,
21687,1,1,2,,,,,,,,,,,,,,
21688,1,1,2,,,,,,,,,,,,,,
21689,1,1,2,,,,,,,,,,,,,,
21690,0,1,1,,,,,,,,,,,,,,
21691,0,0,0,,,,,,,,,,,,,,
21692,1,1,2,,,,,,,,,,,,,,
21693,0,0,0,,,,,,,,,,,,,,
21694,0,0,0,,,,,,,,,,,,,,
21695,0,1,1,,,,,,,,,,,,,,
21696,0,0,0,,,,,,,,,,,,,,
21697,0,0,0,,,,,,,,,,,,,,
21698,0,0,0,,,,,,,,,,,,,,
21699,1,1,2,,,,,,,,,,,,,,
21700,1,1,2,,,,,,,,,,,,,,
21701,0,0,0,,,,,,,,,,,,,,
21702,0,0,0,,,,,,,,,,,,,,
21703,0,0,0,,,,,,,,,,,,,,
21704,0,0,0,,,,,,,,,,,,,,
21705,1,1,2,,,,,,,,,,,,,,
21706,0,0,0,,,,,,,,,,,,,,
21707,1,1,2,,,,,,,,,,,,,,
21708,1,1,2,,,,,,,,,,,,,,
21709,1,1,2,,,,,,,,,,,,,,
21710,0,0,0,,,,,,,,,,,,,,
21711,1,0,1,,,,,,,,,,,,,,
21712,1,1,2,,,,,,,,,,,,,,
21713,1,1,2,,,,,,,,,,,,,,
21714,1,1,2,,,,,,,,,,,,,,
21715,1,1,2,,,,,,,,,,,,,,
21716,0,0,0,,,,,,,,,,,,,,
21717,0,0,0,,,,,,,,,,,,,,
21718,1,1,2,,,,,,,,,,,,,,
21719,0,0,0,,,,,,,,,,,,,,
21720,0,0,0,,,,,,,,,,,,,,
21721,1,1,2,,,,,,,,,,,,,,
21722,1,1,2,,,,,,,,,,,,,,
21723,1,1,2,,,,,,,,,,,,,,
21724,0,0,0,,,,,,,,,,,,,,
21725,1,1,2,,,,,,,,,,,,,,
21726,1,1,2,,,,,,,,,,,,,,
21727,0,0,0,,,,,,,,,,,,,,
21728,0,0,0,,,,,,,,,,,,,,
21729,1,1,2,,,,,,,,,,,,,,
21730,1,1,2,,,,,,,,,,,,,,
21731,0,0,0,,,,,,,,,,,,,,
21732,1,1,2,,,,,,,,,,,,,,
21733,1,1,2,,,,,,,,,,,,,,
21734,0,0,0,,,,,,,,,,,,,,
21735,1,0,1,,,,,,,,,,,,,,
21736,0,0,0,,,,,,,,,,,,,,
21737,0,0,0,,,,,,,,,,,,,,
21738,1,1,2,,,,,,,,,,,,,,
21739,0,0,0,,,,,,,,,,,,,,
21740,1,1,2,,,,,,,,,,,,,,
21741,1,1,2,,,,,,,,,,,,,,
21742,1,1,2,,,,,,,,,,,,,,
21743,1,1,2,,,,,,,,,,,,,,
21744,1,1,2,,,,,,,,,,,,,,
21745,0,0,0,,,,,,,,,,,,,,
21746,1,1,2,,,,,,,,,,,,,,
21747,1,1,2,,,,,,,,,,,,,,
21748,1,1,2,,,,,,,,,,,,,,
21749,1,1,2,,,,,,,,,,,,,,
21750,1,1,2,,,,,,,,,,,,,,
21751,0,0,0,,,,,,,,,,,,,,
21752,0,0,0,,,,,,,,,,,,,,
21753,1,1,2,,,,,,,,,,,,,,
21754,0,0,0,,,,,,,,,,,,,,
21755,0,0,0,,,,,,,,,,,,,,
21756,1,1,2,,,,,,,,,,,,,,
21757,1,1,2,,,,,,,,,,,,,,
21758,0,0,0,,,,,,,,,,,,,,
21759,0,0,0,,,,,,,,,,,,,,
21760,1,1,2,,,,,,,,,,,,,,
21761,0,0,0,,,,,,,,,,,,,,
21762,1,1,2,,,,,,,,,,,,,,
21763,1,1,2,,,,,,,,,,,,,,
21764,0,0,0,,,,,,,,,,,,,,
21765,1,0,1,,,,,,,,,,,,,,
21766,1,1,2,,,,,,,,,,,,,,
21767,0,0,0,,,,,,,,,,,,,,
21768,0,0,0,,,,,,,,,,,,,,
21769,1,1,2,,,,,,,,,,,,,,
21770,0,0,0,,,,,,,,,,,,,,
21771,0,0,0,,,,,,,,,,,,,,
21772,0,0,0,,,,,,,,,,,,,,
21773,0,0,0,,,,,,,,,,,,,,
21774,1,1,2,,,,,,,,,,,,,,
21775,0,0,0,,,,,,,,,,,,,,
21776,0,0,0,,,,,,,,,,,,,,
21777,0,0,0,,,,,,,,,,,,,,
21778,1,1,2,,,,,,,,,,,,,,
21779,0,0,0,,,,,,,,,,,,,,
21780,0,0,0,,,,,,,,,,,,,,
21781,0,0,0,,,,,,,,,,,,,,
21782,1,1,2,,,,,,,,,,,,,,
21783,1,1,2,,,,,,,,,,,,,,
21784,1,1,2,,,,,,,,,,,,,,
21785,1,1,2,,,,,,,,,,,,,,
21786,0,0,0,,,,,,,,,,,,,,
21787,0,0,0,,,,,,,,,,,,,,
21788,0,0,0,,,,,,,,,,,,,,
21789,1,1,2,,,,,,,,,,,,,,
21790,1,1,2,,,,,,,,,,,,,,
21791,0,0,0,,,,,,,,,,,,,,
21792,0,0,0,,,,,,,,,,,,,,
21793,1,0,1,,,,,,,,,,,,,,
21794,1,1,2,,,,,,,,,,,,,,
21795,0,0,0,,,,,,,,,,,,,,
21796,1,1,2,,,,,,,,,,,,,,
21797,0,0,0,,,,,,,,,,,,,,
21798,1,1,2,,,,,,,,,,,,,,
21799,0,0,0,,,,,,,,,,,,,,
21800,0,0,0,,,,,,,,,,,,,,
21801,1,1,2,,,,,,,,,,,,,,
21802,1,1,2,,,,,,,,,,,,,,
21803,1,1,2,,,,,,,,,,,,,,
21804,0,0,0,,,,,,,,,,,,,,
21805,0,0,0,,,,,,,,,,,,,,
21806,0,1,1,,,,,,,,,,,,,,
21807,1,1,2,,,,,,,,,,,,,,
21808,1,1,2,,,,,,,,,,,,,,
21809,1,1,2,,,,,,,,,,,,,,
21810,1,1,2,,,,,,,,,,,,,,
21811,1,1,2,,,,,,,,,,,,,,
21812,0,0,0,,,,,,,,,,,,,,
21813,0,0,0,,,,,,,,,,,,,,
21814,1,1,2,,,,,,,,,,,,,,
21815,0,0,0,,,,,,,,,,,,,,
21816,1,1,2,,,,,,,,,,,,,,
21817,0,0,0,,,,,,,,,,,,,,
21818,1,1,2,,,,,,,,,,,,,,
21819,1,0,1,,,,,,,,,,,,,,
21820,0,0,0,,,,,,,,,,,,,,
21821,1,1,2,,,,,,,,,,,,,,
21822,0,0,0,,,,,,,,,,,,,,
21823,0,0,0,,,,,,,,,,,,,,
21824,1,1,2,,,,,,,,,,,,,,
21825,1,0,1,,,,,,,,,,,,,,
21826,1,1,2,,,,,,,,,,,,,,
21827,1,1,2,,,,,,,,,,,,,,
21828,1,1,2,,,,,,,,,,,,,,
21829,1,1,2,,,,,,,,,,,,,,
21830,1,1,2,,,,,,,,,,,,,,
21831,1,1,2,,,,,,,,,,,,,,
21832,1,0,1,,,,,,,,,,,,,,
21833,1,1,2,,,,,,,,,,,,,,
21834,1,1,2,,,,,,,,,,,,,,
21835,1,1,2,,,,,,,,,,,,,,
21836,0,0,0,,,,,,,,,,,,,,
21837,1,1,2,,,,,,,,,,,,,,
21838,0,0,0,,,,,,,,,,,,,,
21839,1,1,2,,,,,,,,,,,,,,
21840,1,1,2,,,,,,,,,,,,,,
21841,1,1,2,,,,,,,,,,,,,,
21842,0,0,0,,,,,,,,,,,,,,
21843,0,0,0,,,,,,,,,,,,,,
21844,1,1,2,,,,,,,,,,,,,,
21845,0,0,0,,,,,,,,,,,,,,
21846,0,0,0,,,,,,,,,,,,,,
21847,1,1,2,,,,,,,,,,,,,,
21848,1,1,2,,,,,,,,,,,,,,
21849,1,1,2,,,,,,,,,,,,,,
21850,1,1,2,,,,,,,,,,,,,,
21851,1,1,2,,,,,,,,,,,,,,
21852,0,0,0,,,,,,,,,,,,,,
21853,1,1,2,,,,,,,,,,,,,,
21854,1,1,2,,,,,,,,,,,,,,
21855,1,1,2,,,,,,,,,,,,,,
21856,0,0,0,,,,,,,,,,,,,,
21857,1,1,2,,,,,,,,,,,,,,
21858,0,0,0,,,,,,,,,,,,,,
21859,0,0,0,,,,,,,,,,,,,,
21860,0,0,0,,,,,,,,,,,,,,
21861,1,1,2,,,,,,,,,,,,,,
21862,1,1,2,,,,,,,,,,,,,,
21863,1,1,2,,,,,,,,,,,,,,
21864,0,0,0,,,,,,,,,,,,,,
21865,1,1,2,,,,,,,,,,,,,,
21866,1,1,2,,,,,,,,,,,,,,
21867,0,0,0,,,,,,,,,,,,,,
21868,0,0,0,,,,,,,,,,,,,,
21869,1,1,2,,,,,,,,,,,,,,
21870,1,1,2,,,,,,,,,,,,,,
21871,0,0,0,,,,,,,,,,,,,,
21872,0,0,0,,,,,,,,,,,,,,
21873,1,1,2,,,,,,,,,,,,,,
21874,1,1,2,,,,,,,,,,,,,,
21875,1,1,2,,,,,,,,,,,,,,
21876,0,0,0,,,,,,,,,,,,,,
21877,0,0,0,,,,,,,,,,,,,,
21878,1,1,2,,,,,,,,,,,,,,
21879,1,1,2,,,,,,,,,,,,,,
21880,0,0,0,,,,,,,,,,,,,,
21881,1,1,2,,,,,,,,,,,,,,
21882,1,1,2,,,,,,,,,,,,,,
21883,0,0,0,,,,,,,,,,,,,,
21884,0,1,1,,,,,,,,,,,,,,
21885,0,0,0,,,,,,,,,,,,,,
21886,0,0,0,,,,,,,,,,,,,,
21887,0,0,0,,,,,,,,,,,,,,
21888,1,1,2,,,,,,,,,,,,,,
21889,0,0,0,,,,,,,,,,,,,,
21890,1,1,2,,,,,,,,,,,,,,
21891,0,0,0,,,,,,,,,,,,,,
21892,1,0,1,,,,,,,,,,,,,,
21893,0,0,0,,,,,,,,,,,,,,
21894,0,0,0,,,,,,,,,,,,,,
21895,1,1,2,,,,,,,,,,,,,,
21896,1,1,2,,,,,,,,,,,,,,
21897,0,0,0,,,,,,,,,,,,,,
21898,0,0,0,,,,,,,,,,,,,,
21899,1,1,2,,,,,,,,,,,,,,
21900,0,0,0,,,,,,,,,,,,,,
21901,1,1,2,,,,,,,,,,,,,,
21902,1,1,2,,,,,,,,,,,,,,
21903,1,1,2,,,,,,,,,,,,,,
21904,1,1,2,,,,,,,,,,,,,,
21905,1,1,2,,,,,,,,,,,,,,
21906,1,1,2,,,,,,,,,,,,,,
21907,1,1,2,,,,,,,,,,,,,,
21908,1,1,2,,,,,,,,,,,,,,
21909,0,0,0,,,,,,,,,,,,,,
21910,1,1,2,,,,,,,,,,,,,,
21911,0,0,0,,,,,,,,,,,,,,
21912,0,0,0,,,,,,,,,,,,,,
21913,0,0,0,,,,,,,,,,,,,,
21914,1,1,2,,,,,,,,,,,,,,
21915,1,1,2,,,,,,,,,,,,,,
21916,0,0,0,,,,,,,,,,,,,,
21917,0,0,0,,,,,,,,,,,,,,
21918,0,0,0,,,,,,,,,,,,,,
21919,0,0,0,,,,,,,,,,,,,,
21920,0,0,0,,,,,,,,,,,,,,
21921,1,1,2,,,,,,,,,,,,,,
21922,0,0,0,,,,,,,,,,,,,,
21923,0,0,0,,,,,,,,,,,,,,
21924,0,0,0,,,,,,,,,,,,,,
21925,1,0,1,,,,,,,,,,,,,,
21926,0,0,0,,,,,,,,,,,,,,
21927,1,1,2,,,,,,,,,,,,,,
21928,1,1,2,,,,,,,,,,,,,,
21929,1,1,2,,,,,,,,,,,,,,
21930,1,1,2,,,,,,,,,,,,,,
21931,1,1,2,,,,,,,,,,,,,,
21932,1,1,2,,,,,,,,,,,,,,
21933,1,0,1,,,,,,,,,,,,,,
21934,1,1,2,,,,,,,,,,,,,,
21935,0,0,0,,,,,,,,,,,,,,
21936,1,1,2,,,,,,,,,,,,,,
21937,1,1,2,,,,,,,,,,,,,,
21938,1,1,2,,,,,,,,,,,,,,
21939,1,1,2,,,,,,,,,,,,,,
21940,1,1,2,,,,,,,,,,,,,,
21941,0,0,0,,,,,,,,,,,,,,
21942,0,0,0,,,,,,,,,,,,,,
21943,1,1,2,,,,,,,,,,,,,,
21944,1,1,2,,,,,,,,,,,,,,
21945,1,1,2,,,,,,,,,,,,,,
21946,1,1,2,,,,,,,,,,,,,,
21947,1,1,2,,,,,,,,,,,,,,
21948,0,0,0,,,,,,,,,,,,,,
21949,0,0,0,,,,,,,,,,,,,,
21950,1,1,2,,,,,,,,,,,,,,
21951,1,1,2,,,,,,,,,,,,,,
21952,1,0,1,,,,,,,,,,,,,,
21953,0,0,0,,,,,,,,,,,,,,
21954,1,1,2,,,,,,,,,,,,,,
21955,1,1,2,,,,,,,,,,,,,,
21956,0,0,0,,,,,,,,,,,,,,
21957,1,1,2,,,,,,,,,,,,,,
21958,0,0,0,,,,,,,,,,,,,,
21959,0,0,0,,,,,,,,,,,,,,
21960,1,1,2,,,,,,,,,,,,,,
21961,0,0,0,,,,,,,,,,,,,,
21962,0,0,0,,,,,,,,,,,,,,
21963,1,0,1,,,,,,,,,,,,,,
21964,0,0,0,,,,,,,,,,,,,,
21965,1,1,2,,,,,,,,,,,,,,
21966,1,1,2,,,,,,,,,,,,,,
21967,0,0,0,,,,,,,,,,,,,,
21968,1,1,2,,,,,,,,,,,,,,
21969,1,1,2,,,,,,,,,,,,,,
21970,0,0,0,,,,,,,,,,,,,,
21971,1,1,2,,,,,,,,,,,,,,
21972,0,0,0,,,,,,,,,,,,,,
21973,0,0,0,,,,,,,,,,,,,,
21974,1,1,2,,,,,,,,,,,,,,
21975,1,1,2,,,,,,,,,,,,,,
21976,1,1,2,,,,,,,,,,,,,,
21977,0,0,0,,,,,,,,,,,,,,
21978,1,1,2,,,,,,,,,,,,,,
21979,0,0,0,,,,,,,,,,,,,,
21980,0,0,0,,,,,,,,,,,,,,
21981,1,1,2,,,,,,,,,,,,,,
21982,0,0,0,,,,,,,,,,,,,,
21983,0,0,0,,,,,,,,,,,,,,
21984,1,1,2,,,,,,,,,,,,,,
21985,1,1,2,,,,,,,,,,,,,,
21986,0,0,0,,,,,,,,,,,,,,
21987,1,1,2,,,,,,,,,,,,,,
21988,0,0,0,,,,,,,,,,,,,,
21989,0,0,0,,,,,,,,,,,,,,
21990,1,1,2,,,,,,,,,,,,,,
21991,0,0,0,,,,,,,,,,,,,,
21992,1,1,2,,,,,,,,,,,,,,
21993,1,1,2,,,,,,,,,,,,,,
21994,1,1,2,,,,,,,,,,,,,,
21995,1,1,2,,,,,,,,,,,,,,
21996,0,0,0,,,,,,,,,,,,,,
21997,0,0,0,,,,,,,,,,,,,,
21998,0,0,0,,,,,,,,,,,,,,
21999,0,0,0,,,,,,,,,,,,,,
22000,1,1,2,,,,,,,,,,,,,,
22001,1,1,2,,,,,,,,,,,,,,
22002,0,1,1,,,,,,,,,,,,,,
22003,1,1,2,,,,,,,,,,,,,,
22004,1,1,2,,,,,,,,,,,,,,
22005,1,1,2,,,,,,,,,,,,,,
22006,1,1,2,,,,,,,,,,,,,,
22007,0,0,0,,,,,,,,,,,,,,
22008,0,0,0,,,,,,,,,,,,,,
